id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,year,month,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,price_per_sqft,total_sqft,age,is_renovated
259600790,500000.0,3,1.75,1220,7370,1.0,0,0,4,7,2014,10,1220,0,1964,0,47.6334,-122.12,409.8360655737705,8590,50,0
2770604925,1300000.0,5,1.0,1670,6400,1.5,0,0,3,8,2014,7,1670,0,1919,0,47.6542,-122.373,778.443113772455,8070,95,0
6902000100,500000.0,3,1.75,2420,65501,2.0,0,1,3,8,2014,9,2420,0,1984,0,47.6525,-122.087,206.61157024793388,67921,30,0
3275850180,675000.0,3,2.25,2610,9002,2.0,0,0,3,9,2014,6,2610,0,1988,0,47.6909,-122.104,258.62068965517244,11612,26,0
4154300296,235000.0,3,1.0,960,5030,1.0,0,0,3,7,2014,9,960,0,1955,0,47.5611,-122.28,244.79166666666666,5990,59,0
4154300296,545000.0,3,1.0,960,5030,1.0,0,0,3,7,2015,3,960,0,1955,0,47.5611,-122.28,567.7083333333334,5990,60,0
3888100043,350000.0,3,1.0,1010,9360,1.0,0,0,3,6,2014,5,1010,0,1981,0,47.6874,-122.168,346.53465346534654,10370,33,0
8165501510,320000.0,2,2.25,1550,1827,2.0,0,0,3,8,2014,11,1550,0,2008,0,47.5394,-122.368,206.4516129032258,3377,6,0
1962200475,875000.0,3,2.0,2350,6000,1.5,0,0,4,8,2014,7,1990,360,1922,0,47.6476,-122.32,372.3404255319149,8350,92,0
272000355,325000.0,3,1.5,1310,2998,2.0,0,0,3,7,2014,11,1310,0,1998,0,47.5873,-122.299,248.0916030534351,4308,16,0
5113400113,756000.0,4,2.25,2160,5600,1.0,0,0,5,7,2014,6,1080,1080,1947,0,47.6442,-122.372,350.0,7760,67,0
6669010120,319000.0,4,2.5,2510,7992,1.0,0,0,3,8,2014,6,1610,900,1978,0,47.3715,-122.285,127.09163346613546,10502,36,0
7170200110,455000.0,3,1.75,890,3800,1.5,0,0,3,7,2015,1,750,140,1926,0,47.6803,-122.291,511.23595505617976,4690,89,0
2113700025,330000.0,2,1.0,1129,3840,1.0,0,0,3,7,2015,4,1129,0,1953,0,47.5313,-122.351,292.29406554472985,4969,62,0
7197000100,510000.0,4,3.25,1980,9988,1.0,0,0,3,8,2015,1,1340,640,1980,0,47.6883,-122.111,257.57575757575756,11968,35,0
7577700061,532000.0,3,1.0,2360,5012,1.0,0,0,3,7,2015,4,1560,800,1964,0,47.5705,-122.384,225.42372881355934,7372,51,0
1862400215,775000.0,3,2.5,2480,5007,2.0,0,0,3,8,2015,1,1960,520,2014,0,47.6974,-122.369,312.5,7487,1,0
3726800201,410000.0,3,1.75,2160,4000,1.0,0,0,3,7,2015,4,1080,1080,1953,0,47.5721,-122.309,189.8148148148148,6160,62,0
13002460,205000.0,2,1.75,1740,5100,1.0,0,0,3,6,2015,3,580,1160,1915,0,47.5211,-122.33,117.816091954023,6840,100,0
5151200215,585000.0,4,2.5,2430,6766,2.0,0,0,3,8,2014,12,2430,0,1999,0,47.7294,-122.358,240.74074074074073,9196,15,0
8731983200,255000.0,2,1.75,1950,8200,1.0,0,0,3,8,2015,3,1950,0,1975,0,47.3161,-122.382,130.76923076923077,10150,40,0
5309101395,415000.0,2,1.0,910,3750,1.0,0,0,3,7,2014,9,910,0,1904,0,47.6772,-122.369,456.04395604395603,4660,110,0
4364700945,459000.0,4,2.0,2360,7080,1.0,0,0,5,6,2015,4,1180,1180,1925,0,47.5261,-122.376,194.4915254237288,9440,90,0
395300330,354000.0,3,1.0,1130,11250,1.0,0,0,3,7,2014,12,1130,0,1965,0,47.7254,-122.227,313.27433628318585,12380,49,0
3295730040,587000.0,3,2.5,2150,5193,2.0,0,0,3,8,2014,7,2150,0,1995,0,47.6952,-122.187,273.0232558139535,7343,19,0
1236300146,570000.0,3,1.5,1300,7287,1.0,0,0,4,7,2015,5,1300,0,1965,0,47.6889,-122.187,438.46153846153845,8587,50,0
8024200625,414500.0,3,1.0,1050,6002,1.0,0,0,3,7,2015,2,840,210,1941,0,47.6988,-122.316,394.76190476190476,7052,74,0
7340600845,185000.0,4,1.0,1380,6700,1.0,0,0,3,7,2014,8,1190,190,1928,0,47.4871,-122.281,134.05797101449275,8080,86,0
898000220,262500.0,3,1.5,1610,10291,1.0,0,0,4,7,2014,10,1610,0,1961,0,47.2025,-121.999,163.04347826086956,11901,53,0
2212600100,370000.0,4,2.75,3150,67518,1.0,0,0,4,9,2014,5,2250,900,1965,0,47.3382,-122.196,117.46031746031746,70668,49,0
6412100092,362500.0,3,1.0,1520,9507,1.0,0,0,3,7,2015,1,1520,0,1954,0,47.7162,-122.324,238.48684210526315,11027,61,0
8835350300,536000.0,3,2.5,1990,7397,2.0,0,0,3,9,2015,3,1990,0,1993,0,47.7703,-122.165,269.3467336683417,9387,22,0
2586800210,425000.0,5,2.0,2500,7804,1.5,0,0,3,7,2015,4,1570,930,1921,0,47.5031,-122.348,170.0,10304,94,0
2044500201,435000.0,3,2.25,1890,7200,1.0,0,0,4,7,2014,6,1230,660,1973,0,47.7156,-122.317,230.15873015873015,9090,41,0
6450303950,435000.0,5,2.0,1840,9240,1.0,0,0,4,7,2014,5,1540,300,1942,1958,47.7308,-122.34,236.41304347826087,11080,72,1
3013300409,400000.0,2,1.0,1220,6300,1.0,0,0,3,7,2015,3,760,460,1942,0,47.5299,-122.387,327.8688524590164,7520,73,0
1934800087,446000.0,2,1.5,1370,1221,2.0,0,0,3,8,2014,6,1080,290,2008,0,47.6039,-122.307,325.54744525547443,2591,6,0
1125049140,1250000.0,3,2.5,2710,13120,1.0,0,0,3,10,2015,1,2710,0,1959,0,47.6718,-122.256,461.2546125461255,15830,56,0
2025700180,300000.0,3,2.25,1760,5421,2.0,0,0,3,7,2014,11,1760,0,1991,0,47.3484,-122.037,170.45454545454547,7181,23,0
8024201055,404500.0,2,1.0,800,5080,1.0,0,0,3,7,2014,8,800,0,1938,0,47.6978,-122.314,505.625,5880,76,0
2426059097,910000.0,4,2.5,3530,49222,2.0,0,0,4,9,2015,3,3530,0,1986,0,47.7285,-122.112,257.79036827195466,52752,29,0
9829200855,771000.0,3,2.25,1780,6120,1.5,0,0,4,9,2014,5,1390,390,1927,0,47.6025,-122.286,433.14606741573033,7900,87,0
1864940180,335000.0,4,2.5,2610,4781,2.0,0,0,3,8,2014,6,2610,0,2009,0,47.2649,-122.292,128.35249042145594,7391,5,0
1023089085,390000.0,3,1.75,1850,15170,1.0,0,0,3,7,2014,8,1850,0,1965,0,47.4991,-121.774,210.8108108108108,17020,49,0
4399200100,288000.0,3,2.25,1560,9706,1.0,0,0,4,7,2015,4,1560,0,1963,0,47.3191,-122.213,184.6153846153846,11266,52,0
1087500040,403000.0,3,1.75,1270,10790,1.0,0,0,3,7,2014,10,1270,0,1956,0,47.6647,-122.177,317.3228346456693,12060,58,0
1972201965,510000.0,3,2.25,1420,1309,3.0,0,0,3,8,2014,6,1420,0,2006,0,47.6534,-122.346,359.15492957746477,2729,8,0
272000085,751000.0,6,3.0,2880,6800,2.0,0,0,3,7,2015,2,2880,0,1980,0,47.5873,-122.299,260.7638888888889,9680,35,0
7129302806,408000.0,3,1.0,1420,8000,1.0,0,4,3,7,2015,2,1420,0,1950,0,47.5169,-122.255,287.32394366197184,9420,65,0
4389201021,1014250.0,3,1.0,1640,12855,1.5,0,0,5,6,2014,7,1500,140,1920,0,47.6169,-122.212,618.4451219512196,14495,94,0
6751300385,575000.0,3,2.0,1730,9030,1.0,0,0,4,7,2015,4,1730,0,1956,0,47.5875,-122.134,332.3699421965318,10760,59,0
723049274,330000.0,3,1.75,1250,8100,1.0,0,0,3,7,2015,4,1250,0,1951,2004,47.5016,-122.348,264.0,9350,64,1
2767602094,565000.0,3,2.25,1520,1221,3.0,0,0,3,8,2014,5,1520,0,2013,0,47.674,-122.377,371.7105263157895,2741,1,0
8635760330,456000.0,3,2.5,1820,2935,2.0,0,0,3,8,2015,4,1820,0,1999,0,47.6018,-122.021,250.54945054945054,4755,16,0
3905010100,652500.0,4,2.5,2700,9122,2.0,0,0,3,9,2014,6,2700,0,1990,0,47.5771,-121.994,241.66666666666666,11822,24,0
2493200215,582000.0,3,1.75,1820,3140,2.0,0,0,5,8,2014,12,1820,0,1949,1990,47.5271,-122.384,319.7802197802198,4960,65,1
8691390530,700000.0,4,2.5,2770,5686,2.0,0,0,3,9,2014,6,2770,0,2004,0,47.5997,-121.973,252.70758122743683,8456,10,0
4319200620,235000.0,2,1.0,1270,9182,1.5,0,0,3,6,2014,10,1270,0,1917,0,47.5365,-122.378,185.03937007874015,10452,97,0
424069096,460000.0,3,1.75,1400,12155,1.0,0,0,4,7,2014,7,1400,0,1977,0,47.5926,-122.047,328.57142857142856,13555,37,0
8121200820,475000.0,3,2.25,1820,8008,1.0,0,0,3,8,2014,5,1240,580,1981,0,47.7206,-122.11,260.989010989011,9828,33,0
8682231110,579000.0,2,2.0,1870,6275,1.0,0,0,3,8,2014,6,1870,0,2003,0,47.7108,-122.031,309.62566844919786,8145,11,0
2767602645,507000.0,4,2.0,1360,2746,1.5,0,0,3,7,2014,11,1360,0,1945,2011,47.6736,-122.39,372.79411764705884,4106,69,1
7131300035,210000.0,3,2.5,1040,2643,2.0,0,0,3,7,2014,5,720,320,2004,0,47.5165,-122.268,201.92307692307693,3683,10,0
2595650100,359500.0,4,2.75,2140,10316,2.0,0,0,3,8,2014,6,2140,0,1993,0,47.3537,-122.274,167.99065420560748,12456,21,0
2616700450,248000.0,3,1.75,1330,9831,1.0,0,0,3,7,2014,11,1330,0,1987,0,47.3304,-122.277,186.46616541353384,11161,27,0
2520900301,239300.0,3,1.0,1070,5750,1.0,0,0,3,7,2014,10,1070,0,1952,0,47.5071,-122.255,223.6448598130841,6820,62,0
1473200150,315000.0,3,2.25,1370,1533,3.0,0,0,3,8,2014,12,1370,0,2009,0,47.7326,-122.343,229.92700729927006,2903,5,0
1726600150,970000.0,4,3.0,3510,12410,2.0,0,0,4,9,2015,2,3510,0,1976,0,47.6381,-122.166,276.3532763532763,15920,39,0
9169600110,510000.0,3,1.5,1730,6240,1.0,0,1,3,8,2015,3,1000,730,1954,0,47.5282,-122.391,294.7976878612717,7970,61,0
4036800580,418000.0,4,1.5,1550,9176,1.0,0,0,3,7,2014,6,1000,550,1956,0,47.6005,-122.129,269.6774193548387,10726,58,0
2324800110,699000.0,4,2.5,3280,27441,2.0,0,0,3,9,2014,6,3280,0,1996,0,47.6711,-122.012,213.109756097561,30721,18,0
7855800910,871000.0,4,2.5,2150,8536,1.0,0,3,4,8,2015,3,1400,750,1967,0,47.5663,-122.163,405.1162790697674,10686,48,0
3625059140,515000.0,3,1.75,1580,9147,1.0,0,1,4,7,2014,5,1210,370,1967,0,47.6069,-122.112,325.9493670886076,10727,47,0
1200021,400000.0,3,1.0,1460,43000,1.0,0,0,3,7,2014,8,1460,0,1952,0,47.4434,-122.347,273.972602739726,44460,62,0
9455200790,445000.0,3,1.75,1410,5100,1.0,0,0,4,7,2014,12,1110,300,1954,0,47.7026,-122.29,315.60283687943263,6510,60,0
2021200530,1110000.0,4,2.75,3090,6600,1.0,0,2,3,9,2015,2,1800,1290,1956,0,47.6339,-122.396,359.22330097087377,9690,59,0
7760600110,212000.0,3,1.5,1690,9600,1.0,0,0,3,7,2014,10,1210,480,1976,0,47.3857,-122.079,125.44378698224853,11290,38,0
9323610110,710000.0,4,2.5,2870,11304,2.0,0,0,3,9,2015,1,2870,0,1980,0,47.5547,-122.154,247.38675958188153,14174,35,0
1612500090,225800.0,4,1.0,1100,7110,1.0,0,0,4,7,2015,3,880,220,1907,0,47.3858,-122.227,205.27272727272728,8210,108,0
4027700594,520000.0,3,1.75,2310,36665,1.0,0,2,3,8,2014,12,1580,730,1983,0,47.7697,-122.274,225.1082251082251,38975,31,0
1924059254,1295000.0,5,3.75,3490,15246,1.0,0,1,4,10,2015,5,1940,1550,1968,0,47.5479,-122.212,371.06017191977077,18736,47,0
2172000846,248000.0,4,2.0,2080,13510,1.0,0,0,3,7,2014,6,1040,1040,1950,0,47.4918,-122.258,119.23076923076923,15590,64,0
514500195,556000.0,4,2.5,2230,7200,1.0,0,0,4,7,2014,10,1220,1010,1957,0,47.589,-122.156,249.3273542600897,9430,57,0
8151600142,319950.0,5,1.75,1710,11900,1.0,0,0,3,7,2015,5,1070,640,1958,0,47.506,-122.365,187.10526315789474,13610,57,0
7950304045,320000.0,4,2.75,1640,3000,1.0,0,0,3,7,2015,3,1000,640,1984,0,47.5625,-122.283,195.1219512195122,4640,31,0
6700390210,245000.0,3,2.5,1600,2788,2.0,0,0,4,7,2014,7,1600,0,1992,0,47.4034,-122.187,153.125,4388,22,0
2195700230,700000.0,3,2.5,2850,36585,2.0,0,0,3,10,2015,2,2850,0,1987,0,47.7376,-122.102,245.6140350877193,39435,28,0
558100090,628000.0,5,2.75,2600,8160,2.0,0,0,3,8,2015,3,2600,0,2015,0,47.7348,-122.34,241.53846153846155,10760,0,0
2749600245,640000.0,3,2.0,1380,4800,1.0,0,0,3,7,2014,6,1380,0,1948,0,47.651,-122.369,463.768115942029,6180,66,0
1782500065,420000.0,4,1.75,1320,4978,1.0,0,0,4,7,2015,4,940,380,1942,0,47.5266,-122.379,318.1818181818182,6298,73,0
263000329,349950.0,3,2.5,1420,1162,3.0,0,0,3,8,2014,10,1420,0,2002,0,47.6982,-122.349,246.44366197183098,2582,12,0
9432900180,307999.0,4,2.75,2420,8438,2.0,0,0,3,8,2014,7,2420,0,1996,0,47.2091,-122.009,127.27231404958678,10858,18,0
142000165,749950.0,4,2.75,2600,6050,2.0,0,0,5,8,2014,5,1960,640,1949,0,47.5656,-122.4,288.4423076923077,8650,65,0
6145600410,290000.0,2,1.0,840,3844,1.0,0,0,4,6,2014,7,840,0,1919,0,47.7048,-122.347,345.23809523809524,4684,95,0
2599001500,235000.0,3,1.75,1420,7920,1.0,0,0,4,7,2014,7,1420,0,1962,0,47.2931,-122.188,165.49295774647888,9340,52,0
1721801010,225000.0,3,1.0,1790,6120,1.0,0,0,3,6,2014,9,1790,0,1937,1964,47.508,-122.337,125.69832402234637,7910,77,1
1721801010,302100.0,3,1.0,1790,6120,1.0,0,0,3,6,2015,4,1790,0,1937,1964,47.508,-122.337,168.7709497206704,7910,78,1
5101404491,520000.0,2,1.0,1340,6380,1.0,0,0,3,7,2015,2,890,450,1939,0,47.697,-122.313,388.05970149253733,7720,76,0
326049111,285000.0,2,1.0,1010,7200,1.0,0,0,3,7,2014,6,1010,0,1975,0,47.7651,-122.291,282.1782178217822,8210,39,0
1785400300,525000.0,3,2.0,1640,15258,1.0,0,0,3,8,2014,8,1640,0,1981,0,47.6301,-122.037,320.1219512195122,16898,33,0
1310980580,374900.0,5,2.75,2980,8500,1.0,0,0,3,8,2015,3,1540,1440,1982,0,47.3641,-122.278,125.80536912751678,11480,33,0
6632300230,377500.0,3,2.0,1370,7200,1.0,0,0,3,7,2014,10,1130,240,1926,1955,47.7329,-122.308,275.54744525547443,8570,88,1
9324800650,587450.0,3,2.25,2190,8775,1.5,0,1,4,8,2015,4,2190,0,1927,0,47.7303,-122.287,268.2420091324201,10965,88,0
2188201010,245000.0,3,2.25,1530,12000,1.0,0,0,3,7,2015,1,1070,460,1979,0,47.2715,-122.338,160.13071895424838,13530,36,0
7137910360,200000.0,3,2.0,1290,5757,1.0,0,0,3,7,2014,7,1290,0,1994,0,47.3175,-122.17,155.03875968992247,7047,20,0
9465910150,607000.0,3,2.5,2470,9226,2.0,0,0,3,9,2014,11,2470,0,1991,0,47.7439,-122.17,245.748987854251,11696,23,0
6600220150,549950.0,4,2.5,2230,14694,1.0,0,0,4,7,2015,3,1180,1050,1981,0,47.6305,-122.034,246.61434977578475,16924,34,0
7227800025,250000.0,3,3.0,2300,7701,1.0,0,0,3,7,2014,11,2300,0,1960,0,47.5102,-122.18,108.69565217391305,10001,54,0
3905040220,525000.0,3,2.5,2030,6970,2.0,0,0,4,8,2014,5,2030,0,1991,0,47.5718,-121.999,258.62068965517244,9000,23,0
5072300210,440000.0,3,1.75,2000,9900,1.0,0,2,4,8,2014,6,1480,520,1957,0,47.4436,-122.339,220.0,11900,57,0
121039042,425000.0,3,2.75,3610,107386,1.5,1,3,3,8,2015,3,3130,480,1918,1962,47.3351,-122.362,117.72853185595568,110996,97,1
6705870120,739900.0,5,2.5,3290,5029,2.0,0,0,3,8,2014,7,3290,0,2004,0,47.5773,-122.056,224.89361702127658,8319,10,0
1109000040,315000.0,3,2.0,1300,3731,1.0,0,0,3,7,2014,5,900,400,1993,0,47.5374,-122.27,242.30769230769232,5031,21,0
9358001590,340000.0,5,1.0,1880,3774,1.5,0,0,3,6,2015,3,1360,520,1917,0,47.566,-122.37,180.85106382978722,5654,98,0
705700580,366000.0,4,2.75,2170,9743,2.0,0,0,3,7,2015,5,2170,0,1995,0,47.3814,-122.024,168.6635944700461,11913,20,0
4343800100,315000.0,3,1.75,1680,7250,1.0,0,0,3,7,2014,10,930,750,1952,0,47.7201,-122.35,187.5,8930,62,0
3343900781,299000.0,3,1.5,1190,9135,1.0,0,0,4,7,2014,10,1190,0,1959,0,47.5164,-122.189,251.26050420168067,10325,55,0
1062100085,350000.0,2,1.0,940,5000,1.0,0,0,3,7,2014,11,940,0,1950,0,47.7518,-122.279,372.3404255319149,5940,64,0
6821101827,340000.0,2,1.75,1010,1461,1.0,0,0,3,7,2014,11,670,340,2003,0,47.6515,-122.4,336.63366336633663,2471,11,0
3901100015,460000.0,3,1.75,1290,8580,1.0,0,0,4,7,2014,12,1290,0,1962,0,47.6707,-122.174,356.5891472868217,9870,52,0
9500900110,224000.0,3,1.5,1480,10588,1.0,0,0,3,7,2014,7,1480,0,1957,0,47.2872,-122.212,151.35135135135135,12068,57,0
1218000025,246000.0,4,2.0,1400,7632,1.5,0,0,5,6,2014,10,1400,0,1930,0,47.4625,-122.345,175.71428571428572,9032,84,0
1875500040,330000.0,3,2.5,2040,14071,2.0,0,0,3,7,2015,1,2040,0,1995,0,47.7278,-121.963,161.76470588235293,16111,20,0
7955000210,306000.0,3,1.0,1450,7200,1.0,0,0,3,7,2014,7,1010,440,1969,0,47.7311,-122.199,211.0344827586207,8650,45,0
7568700175,324950.0,3,1.0,1210,7440,1.0,0,0,3,7,2014,6,1210,0,1949,0,47.7402,-122.323,268.55371900826447,8650,65,0
3410600100,345000.0,2,1.5,1800,26615,1.0,0,0,5,7,2014,6,1240,560,1987,0,47.302,-122.123,191.66666666666666,28415,27,0
923049378,207000.0,3,1.0,1490,8995,1.0,0,0,4,7,2014,5,1490,0,1954,0,47.4901,-122.303,138.9261744966443,10485,60,0
420000085,238000.0,3,1.0,1240,5700,1.5,0,0,5,6,2014,8,1240,0,1953,0,47.4927,-122.169,191.93548387096774,6940,61,0
2817210210,695000.0,3,2.0,2632,18743,2.0,0,3,3,10,2015,4,2632,0,2000,0,47.3743,-122.421,264.05775075987845,21375,15,0
2141340040,649950.0,3,2.5,2150,15304,2.0,0,0,4,9,2014,9,2150,0,1979,0,47.5573,-122.136,302.30232558139534,17454,35,0
714000315,515000.0,3,2.75,1710,9448,1.0,0,0,3,7,2015,4,1010,700,1947,0,47.6693,-122.267,301.16959064327483,11158,68,0
263000040,452000.0,3,2.5,1530,5032,2.0,0,0,3,7,2014,10,1530,0,1998,0,47.6985,-122.349,295.42483660130716,6562,16,0
1721801161,236000.0,4,2.5,1630,3060,2.0,0,0,3,7,2014,10,1630,0,2003,0,47.5072,-122.336,144.78527607361963,4690,11,0
4139490210,1285000.0,4,3.5,4080,14450,2.0,0,2,3,12,2014,7,3210,870,1998,0,47.5519,-122.106,314.95098039215685,18530,16,0
6790900110,563000.0,3,2.75,2340,16500,1.0,0,0,4,8,2014,6,1500,840,1972,0,47.5952,-122.051,240.5982905982906,18840,42,0
1775800220,410988.0,3,1.75,1000,14061,1.0,0,0,4,7,2015,4,1000,0,1967,0,47.7417,-122.093,410.988,15061,48,0
4141000490,1200000.0,4,2.5,3180,13118,2.0,0,0,4,11,2014,10,3180,0,1986,0,47.5382,-122.23,377.35849056603774,16298,28,0
8078100120,340000.0,4,2.5,2170,19785,2.0,0,0,3,8,2015,3,2170,0,1992,0,47.4034,-122.167,156.6820276497696,21955,23,0
3034200666,808100.0,4,3.25,3020,13457,1.0,0,0,5,9,2014,11,3020,0,1956,0,47.7174,-122.336,267.5827814569536,16477,58,0
8892900210,236000.0,3,1.75,1330,6301,1.0,0,0,3,7,2014,6,1330,0,1998,0,47.3411,-122.219,177.4436090225564,7631,16,0
7399000360,330000.0,4,1.75,1720,8300,1.0,0,0,4,8,2015,5,1720,0,1965,0,47.4654,-122.194,191.86046511627907,10020,50,0
3491300082,799990.0,4,3.5,2540,5808,2.0,0,0,5,8,2015,1,1820,720,1910,1986,47.6857,-122.376,314.95669291338584,8348,105,1
323059146,343000.0,3,1.0,1410,18600,1.0,0,0,5,7,2015,4,1410,0,1960,0,47.5031,-122.152,243.26241134751774,20010,55,0
1079350090,332000.0,3,2.5,1530,9406,1.0,0,0,3,7,2014,6,1270,260,1993,0,47.4852,-122.162,216.99346405228758,10936,21,0
98000740,945000.0,5,3.5,4380,14925,2.0,0,0,3,11,2015,4,4380,0,2003,0,47.5848,-121.969,215.75342465753425,19305,12,0
5126400150,239950.0,3,1.0,1140,8366,1.0,0,0,5,6,2014,6,1140,0,1943,0,47.4768,-122.177,210.48245614035088,9506,71,0
8815400165,674000.0,5,1.75,2110,5000,1.5,0,0,4,7,2015,3,1250,860,1946,0,47.6745,-122.287,319.4312796208531,7110,69,0
421000555,200000.0,3,1.0,1050,5000,1.0,0,0,4,6,2014,5,1050,0,1967,0,47.4923,-122.165,190.47619047619048,6050,47,0
686300930,453000.0,3,1.75,1600,7232,1.0,0,0,3,8,2015,3,1600,0,1966,0,47.6293,-122.121,283.125,8832,49,0
2744600040,330000.0,3,1.75,1430,8865,1.0,0,0,3,7,2014,6,1430,0,1950,0,47.7331,-122.299,230.76923076923077,10295,64,0
3832070040,285000.0,4,2.5,1996,4547,2.0,0,0,3,7,2015,4,1996,0,2009,0,47.3365,-122.051,142.78557114228457,6543,6,0
7305300090,338000.0,4,1.75,1530,8152,1.0,0,0,5,6,2014,11,910,620,1948,0,47.7557,-122.328,220.91503267973857,9682,66,0
7452500730,264950.0,2,1.0,1000,6000,1.0,0,0,3,6,2015,4,1000,0,1951,0,47.5208,-122.372,264.95,7000,64,0
1824059079,880000.0,4,2.0,2530,10800,1.0,0,0,5,8,2015,3,1350,1180,1954,0,47.5705,-122.225,347.82608695652175,13330,61,0
3438503426,209500.0,3,1.5,970,5488,1.0,0,0,3,7,2015,4,970,0,1976,0,47.5366,-122.359,215.97938144329896,6458,39,0
8948500025,380000.0,4,2.5,2400,9398,1.0,0,0,4,7,2015,4,1310,1090,1958,0,47.4952,-122.178,158.33333333333334,11798,57,0
1722059021,336500.0,3,2.0,1830,12891,1.0,0,0,3,7,2014,12,1830,0,1994,0,47.3924,-122.192,183.87978142076503,14721,20,0
8899210090,360000.0,3,2.25,2130,8466,1.0,0,0,3,7,2014,7,1290,840,1983,0,47.4537,-122.211,169.01408450704224,10596,31,0
4019300155,911100.0,4,3.25,3330,33826,2.0,0,0,5,8,2014,8,3330,0,1924,0,47.7596,-122.275,273.60360360360363,37156,90,0
796000085,175000.0,4,1.0,1210,6250,1.0,0,0,3,7,2014,9,1210,0,1962,0,47.5008,-122.333,144.62809917355372,7460,52,0
7987401095,549950.0,3,2.5,2380,2500,3.0,0,3,3,9,2014,11,2380,0,1988,0,47.5734,-122.375,231.07142857142858,4880,26,0
1237500540,225000.0,3,1.75,1370,10866,1.0,0,0,4,6,2014,10,1370,0,1945,0,47.6774,-122.164,164.23357664233578,12236,69,0
1237500540,270000.0,3,1.75,1370,10866,1.0,0,0,4,6,2014,12,1370,0,1945,0,47.6774,-122.164,197.08029197080293,12236,69,0
3649100304,400000.0,3,2.25,1740,11040,2.0,0,0,3,8,2014,8,1740,0,1980,0,47.7376,-122.242,229.88505747126436,12780,34,0
7400062,299800.0,2,1.0,790,5240,1.0,0,0,4,6,2014,5,790,0,1925,0,47.5303,-122.288,379.49367088607596,6030,89,0
6388910730,555000.0,3,2.5,2480,8676,2.0,0,0,4,8,2014,8,2480,0,1989,0,47.53,-122.172,223.79032258064515,11156,25,0
7882900120,230000.0,3,2.5,1920,9180,2.0,0,0,3,8,2014,5,1920,0,1988,0,47.4818,-122.231,119.79166666666667,11100,26,0
1865000040,360000.0,4,2.5,2750,6259,2.0,0,0,3,9,2014,12,2750,0,2002,0,47.3304,-122.179,130.9090909090909,9009,12,0
6821100246,415000.0,2,1.0,880,3200,1.0,0,0,3,7,2014,9,880,0,1910,1970,47.6575,-122.402,471.59090909090907,4080,104,1
8731981500,355000.0,4,1.75,2160,8000,1.0,0,0,4,9,2014,8,1660,500,1976,0,47.3165,-122.382,164.35185185185185,10160,38,0
6979910120,635000.0,4,2.5,2570,27972,2.0,0,0,3,8,2015,3,2570,0,1997,0,47.6343,-121.969,247.0817120622568,30542,18,0
2123700100,353000.0,5,2.75,2130,5000,1.0,0,0,5,7,2014,12,1100,1030,1978,0,47.5271,-122.274,165.72769953051642,7130,36,0
3876600120,265000.0,3,1.5,1780,10196,1.0,0,0,4,7,2015,4,1270,510,1967,0,47.3375,-122.291,148.87640449438203,11976,48,0
4038000040,250000.0,4,1.75,1910,8250,1.0,0,0,4,7,2015,3,1910,0,1959,0,47.6131,-122.123,130.89005235602093,10160,56,0
6668900155,225000.0,2,1.0,1170,7142,1.0,0,0,3,7,2014,8,1170,0,1951,0,47.7497,-122.313,192.30769230769232,8312,63,0
8132700150,553000.0,2,1.0,900,5000,1.0,0,0,3,7,2014,5,900,0,1944,0,47.6883,-122.395,614.4444444444445,5900,70,0
4038800580,565000.0,5,2.5,2650,11455,1.0,0,0,3,7,2014,6,1400,1250,1961,0,47.6141,-122.116,213.20754716981133,14105,53,0
3331001910,312000.0,2,1.0,1170,5150,1.0,0,0,3,6,2014,8,980,190,1907,0,47.5503,-122.283,266.6666666666667,6320,107,0
2726079103,475000.0,3,2.5,2630,185130,2.0,0,0,3,9,2014,7,2630,0,1991,0,47.7035,-121.894,180.60836501901142,187760,23,0
7212651210,320000.0,4,2.75,2150,9163,1.0,0,0,3,8,2014,11,1340,810,1992,0,47.266,-122.307,148.8372093023256,11313,22,0
2026059119,453000.0,3,2.0,1430,9583,1.0,0,0,4,7,2014,8,1430,0,1964,0,47.7206,-122.197,316.7832167832168,11013,50,0
3330501120,320000.0,3,1.0,960,6180,1.0,0,0,4,6,2015,3,960,0,1910,0,47.5518,-122.279,333.3333333333333,7140,105,0
1250202324,610000.0,4,2.75,2640,8400,1.0,0,2,3,8,2015,1,1440,1200,1947,0,47.5882,-122.29,231.06060606060606,11040,68,0
3815500035,385000.0,3,1.5,1490,9630,1.0,0,0,4,8,2014,5,1490,0,1959,0,47.7623,-122.256,258.38926174496646,11120,55,0
5706600150,215000.0,3,1.75,1210,8075,1.0,0,0,4,6,2014,5,1210,0,1983,0,47.2666,-122.254,177.68595041322314,9285,31,0
8005100540,215000.0,4,1.5,1860,5040,1.5,0,0,5,8,2014,7,1860,0,1920,0,47.2077,-121.993,115.59139784946237,6900,94,0
293720180,415000.0,3,2.5,1980,4274,2.0,0,0,3,7,2014,12,1980,0,2003,0,47.7767,-122.239,209.59595959595958,6254,11,0
2387000110,898000.0,2,1.75,1490,9874,1.0,0,0,4,7,2014,11,1490,0,1963,0,47.6246,-122.199,602.6845637583892,11364,51,0
7238000330,480000.0,3,2.5,2980,7338,2.0,0,0,3,8,2014,12,2980,0,2006,0,47.437,-122.207,161.0738255033557,10318,8,0
